person_id,person_trip_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot,pnr_ids
P4810,4810,1588,3230,KNR-rapid_bus-PNR,visitor,8:22:00,9:42:00,departure,19,
P4811,4811,1588,3230,KNR-rapid_bus-PNR,visitor,7:11:00,8:31:00,departure,19,
P4812,4812,1588,3230,KNR-rapid_bus-PNR,visitor,7:11:00,8:31:00,departure,19,
P4813,4813,1588,3230,KNR-rapid_bus-PNR,visitor,6:57:00,8:17:00,departure,19,
P4814,4814,1588,3230,KNR-rapid_bus-PNR,visitor,7:58:00,9:18:00,departure,19,
P4815,4815,1588,3230,KNR-rapid_bus-PNR,visitor,6:50:00,8:10:00,departure,19,
P4816,4816,1588,3230,KNR-rapid_bus-PNR,visitor,7:38:00,8:58:00,departure,19,
P4817,4817,1588,3022,walk-rapid_bus-KNR,social,7:23:00,8:43:00,departure,19,
P4818,4818,1588,3022,KNR-rapid_bus-walk,work,7:10:00,8:30:00,departure,24.4,
P4819,4819,1588,3074,PNR-rapid_bus-walk,work,8:31:00,9:51:00,departure,24.4,
P4820,4820,1588,3074,PNR-rapid_bus-walk,work,6:04:00,7:24:00,departure,24.4,
P4821,4821,1588,3074,PNR-rapid_bus-KNR,work,6:59:00,8:19:00,departure,24.4,
P4822,4822,1588,3074,walk-rapid_bus-KNR,work,6:40:00,8:00:00,departure,24.4,
P4823,4823,1588,3074,walk-rapid_bus-KNR,work,8:05:00,9:25:00,departure,24.4,
P4824,4824,1588,3074,PNR-rapid_bus-walk,personal_business,8:59:00,10:19:00,departure,17.5,
P4825,4825,1588,3074,PNR-rapid_bus-walk,personal_business,6:21:00,7:41:00,departure,17.5,
P4826,4826,1588,3074,walk-rapid_bus-KNR,social,7:37:00,8:57:00,departure,19,
P4827,4827,1588,3074,walk-rapid_bus-KNR,social,8:55:00,10:15:00,departure,19,
P4828,4828,1588,3074,walk-rapid_bus-KNR,social,8:35:00,9:55:00,departure,19,
P4829,4829,1588,3074,walk-rapid_bus-KNR,social,8:19:00,9:39:00,departure,19,
P4830,4830,1588,3074,walk-rapid_bus-KNR,social,7:54:00,9:14:00,departure,19,
P4831,4831,1588,3074,PNR-rapid_bus-walk,shopping,7:19:00,8:39:00,departure,17.5,
P4832,4832,1588,3074,KNR-rapid_bus-PNR,visitor,7:23:00,8:43:00,departure,19,
P4833,4833,1588,3007,PNR-rapid_bus-walk,work,7:02:00,8:22:00,departure,24.4,
P4834,4834,1588,3007,PNR-rapid_bus-walk,work,6:26:00,7:46:00,departure,24.4,
P4835,4835,1588,3007,PNR-rapid_bus-KNR,work,8:00:00,9:20:00,departure,24.4,
P4836,4836,1588,3007,walk-rapid_bus-KNR,work,7:11:00,8:31:00,departure,24.4,
P4837,4837,1588,3007,walk-rapid_bus-KNR,work,8:21:00,9:41:00,departure,24.4,
P4838,4838,1588,3007,PNR-rapid_bus-walk,personal_business,7:29:00,8:49:00,departure,17.5,
P4839,4839,1588,3007,PNR-rapid_bus-walk,personal_business,7:48:00,9:08:00,departure,17.5,
P4840,4840,1588,3007,walk-rapid_bus-KNR,social,8:58:00,10:18:00,departure,19,
P4841,4841,1588,3007,walk-rapid_bus-KNR,social,6:54:00,8:14:00,departure,19,
P4842,4842,1588,3007,walk-rapid_bus-KNR,social,7:12:00,8:32:00,departure,19,
P4843,4843,1588,3007,walk-rapid_bus-KNR,social,8:38:00,9:58:00,departure,19,
P4844,4844,1588,3007,walk-rapid_bus-KNR,social,6:06:00,7:26:00,departure,19,
P4845,4845,1588,3007,walk-rapid_bus-KNR,social,8:06:00,9:26:00,departure,19,
P4846,4846,1588,3007,PNR-rapid_bus-walk,shopping,7:02:00,8:22:00,departure,17.5,
P4847,4847,1588,3007,KNR-rapid_bus-PNR,visitor,7:28:00,8:48:00,departure,19,
P4848,4848,1588,3007,KNR-rapid_bus-PNR,visitor,7:26:00,8:46:00,departure,19,
P4849,4849,1588,2914,walk-rapid_bus-KNR,social,6:17:00,7:37:00,departure,19,
P4850,4850,1588,2914,KNR-rapid_bus-walk,work,6:10:00,7:30:00,departure,24.4,
P4851,4851,1588,3273,PNR-rapid_bus-walk,work,8:08:00,9:28:00,departure,24.4,
P4852,4852,1588,3273,PNR-rapid_bus-walk,work,8:37:00,9:57:00,departure,24.4,
P4853,4853,1588,3273,PNR-rapid_bus-walk,work,6:51:00,8:11:00,departure,24.4,
P4854,4854,1588,3273,PNR-rapid_bus-walk,work,6:19:00,7:39:00,departure,24.4,
P4855,4855,1588,3273,PNR-rapid_bus-walk,work,7:50:00,9:10:00,departure,24.4,
P4856,4856,1588,3273,PNR-rapid_bus-walk,work,7:01:00,8:21:00,departure,24.4,
P4857,4857,1588,3273,PNR-rapid_bus-walk,work,7:04:00,8:24:00,departure,24.4,
P4858,4858,1588,3273,PNR-rapid_bus-walk,work,6:12:00,7:32:00,departure,24.4,
P4859,4859,1588,3273,PNR-rapid_bus-walk,work,7:32:00,8:52:00,departure,24.4,
P4860,4860,1588,3273,PNR-rapid_bus-walk,work,8:26:00,9:46:00,departure,24.4,
P4861,4861,1588,3273,PNR-rapid_bus-walk,work,8:23:00,9:43:00,departure,24.4,
P4862,4862,1588,3273,PNR-rapid_bus-walk,work,6:38:00,7:58:00,departure,24.4,
P4863,4863,1588,3273,PNR-rapid_bus-walk,work,6:20:00,7:40:00,departure,24.4,
P4864,4864,1588,3273,PNR-rapid_bus-walk,work,7:13:00,8:33:00,departure,24.4,
P4865,4865,1588,3273,PNR-rapid_bus-walk,work,8:53:00,10:13:00,departure,24.4,
P4866,4866,1588,3273,PNR-rapid_bus-walk,work,6:39:00,7:59:00,departure,24.4,
P4867,4867,1588,3273,PNR-rapid_bus-walk,work,6:32:00,7:52:00,departure,24.4,
P4868,4868,1588,3273,PNR-rapid_bus-walk,work,8:53:00,10:13:00,departure,24.4,
P4869,4869,1588,3273,PNR-rapid_bus-walk,work,8:25:00,9:45:00,departure,24.4,
P4870,4870,1588,3273,PNR-rapid_bus-walk,work,6:50:00,8:10:00,departure,24.4,
P4871,4871,1588,3273,PNR-rapid_bus-KNR,work,7:32:00,8:52:00,departure,24.4,
P4872,4872,1588,3273,PNR-rapid_bus-KNR,work,8:11:00,9:31:00,departure,24.4,
P4873,4873,1588,3273,PNR-rapid_bus-KNR,work,6:05:00,7:25:00,departure,24.4,
P4874,4874,1588,3273,PNR-rapid_bus-KNR,work,7:53:00,9:13:00,departure,24.4,
P4875,4875,1588,3273,PNR-rapid_bus-KNR,work,8:08:00,9:28:00,departure,24.4,
P4876,4876,1588,3273,PNR-rapid_bus-KNR,work,8:05:00,9:25:00,departure,24.4,
P4877,4877,1588,3273,walk-rapid_bus-KNR,work,8:56:00,10:16:00,departure,24.4,
P4878,4878,1588,3273,walk-rapid_bus-KNR,work,6:10:00,7:30:00,departure,24.4,
P4879,4879,1588,3273,walk-rapid_bus-KNR,work,8:10:00,9:30:00,departure,24.4,
P4880,4880,1588,3273,walk-rapid_bus-KNR,work,7:32:00,8:52:00,departure,24.4,
P4881,4881,1588,3273,walk-rapid_bus-KNR,work,8:52:00,10:12:00,departure,24.4,
P4882,4882,1588,3273,walk-rapid_bus-KNR,work,7:29:00,8:49:00,departure,24.4,
P4883,4883,1588,3273,walk-rapid_bus-KNR,work,7:26:00,8:46:00,departure,24.4,
P4884,4884,1588,3273,walk-rapid_bus-KNR,work,8:48:00,10:08:00,departure,24.4,
P4885,4885,1588,3273,walk-rapid_bus-KNR,work,6:38:00,7:58:00,departure,24.4,
P4886,4886,1588,3273,walk-rapid_bus-KNR,work,8:18:00,9:38:00,departure,24.4,
P4887,4887,1588,3273,walk-rapid_bus-KNR,work,8:39:00,9:59:00,departure,24.4,
P4888,4888,1588,3273,walk-rapid_bus-KNR,work,7:43:00,9:03:00,departure,24.4,
P4889,4889,1588,3273,walk-rapid_bus-KNR,work,7:28:00,8:48:00,departure,24.4,
P4890,4890,1588,3273,walk-rapid_bus-KNR,work,7:07:00,8:27:00,departure,24.4,
P4891,4891,1588,3273,walk-rapid_bus-KNR,work,8:49:00,10:09:00,departure,24.4,
P4892,4892,1588,3273,walk-rapid_bus-KNR,work,8:30:00,9:50:00,departure,24.4,
P4893,4893,1588,3273,walk-rapid_bus-KNR,work,7:37:00,8:57:00,departure,24.4,
P4894,4894,1588,3273,walk-rapid_bus-KNR,work,6:40:00,8:00:00,departure,24.4,
P4895,4895,1588,3273,walk-rapid_bus-KNR,work,6:32:00,7:52:00,departure,24.4,
P4896,4896,1588,3273,walk-rapid_bus-KNR,work,8:17:00,9:37:00,departure,24.4,
P4897,4897,1588,3273,PNR-rapid_bus-walk,personal_business,8:51:00,10:11:00,departure,17.5,
P4898,4898,1588,3273,PNR-rapid_bus-walk,personal_business,8:14:00,9:34:00,departure,17.5,
P4899,4899,1588,3273,PNR-rapid_bus-walk,personal_business,8:45:00,10:05:00,departure,17.5,
P4900,4900,1588,3273,PNR-rapid_bus-walk,personal_business,7:30:00,8:50:00,departure,17.5,
P4901,4901,1588,3273,PNR-rapid_bus-walk,personal_business,7:58:00,9:18:00,departure,17.5,
P4902,4902,1588,3273,PNR-rapid_bus-walk,personal_business,8:28:00,9:48:00,departure,17.5,
P4903,4903,1588,3273,PNR-rapid_bus-walk,personal_business,6:08:00,7:28:00,departure,17.5,
P4904,4904,1588,3273,PNR-rapid_bus-walk,personal_business,7:00:00,8:20:00,departure,17.5,
P4905,4905,1588,3273,PNR-rapid_bus-walk,personal_business,8:44:00,10:04:00,departure,17.5,
P4906,4906,1588,3273,PNR-rapid_bus-walk,personal_business,7:28:00,8:48:00,departure,17.5,
P4907,4907,1588,3273,PNR-rapid_bus-walk,personal_business,6:04:00,7:24:00,departure,17.5,
P4908,4908,1588,3273,PNR-rapid_bus-walk,personal_business,6:49:00,8:09:00,departure,17.5,
P4909,4909,1588,3273,PNR-rapid_bus-walk,personal_business,7:47:00,9:07:00,departure,17.5,
P4910,4910,1588,3273,PNR-rapid_bus-walk,personal_business,6:35:00,7:55:00,departure,17.5,
P4911,4911,1588,3273,PNR-rapid_bus-walk,personal_business,7:13:00,8:33:00,departure,17.5,
P4912,4912,1588,3273,PNR-rapid_bus-walk,personal_business,6:26:00,7:46:00,departure,17.5,
P4913,4913,1588,3273,PNR-rapid_bus-walk,personal_business,7:58:00,9:18:00,departure,17.5,
P4914,4914,1588,3273,PNR-rapid_bus-walk,personal_business,6:46:00,8:06:00,departure,17.5,
P4915,4915,1588,3273,PNR-rapid_bus-walk,personal_business,6:32:00,7:52:00,departure,17.5,
P4916,4916,1588,3273,PNR-rapid_bus-walk,personal_business,8:05:00,9:25:00,departure,17.5,
P4917,4917,1588,3273,walk-rapid_bus-KNR,social,7:11:00,8:31:00,departure,19,
P4918,4918,1588,3273,walk-rapid_bus-KNR,social,7:24:00,8:44:00,departure,19,
P4919,4919,1588,3273,walk-rapid_bus-KNR,social,8:03:00,9:23:00,departure,19,
P4920,4920,1588,3273,walk-rapid_bus-KNR,social,8:03:00,9:23:00,departure,19,
P4921,4921,1588,3273,walk-rapid_bus-KNR,social,8:24:00,9:44:00,departure,19,
P4922,4922,1588,3273,walk-rapid_bus-KNR,social,7:25:00,8:45:00,departure,19,
P4923,4923,1588,3273,walk-rapid_bus-KNR,social,8:28:00,9:48:00,departure,19,
P4924,4924,1588,3273,walk-rapid_bus-KNR,social,8:23:00,9:43:00,departure,19,
P4925,4925,1588,3273,walk-rapid_bus-KNR,social,8:17:00,9:37:00,departure,19,
P4926,4926,1588,3273,walk-rapid_bus-KNR,social,8:21:00,9:41:00,departure,19,
P4927,4927,1588,3273,walk-rapid_bus-KNR,social,6:50:00,8:10:00,departure,19,
P4928,4928,1588,3273,walk-rapid_bus-KNR,social,6:41:00,8:01:00,departure,19,
P4929,4929,1588,3273,walk-rapid_bus-KNR,social,8:54:00,10:14:00,departure,19,
P4930,4930,1588,3273,walk-rapid_bus-KNR,social,8:23:00,9:43:00,departure,19,
P4931,4931,1588,3273,walk-rapid_bus-KNR,social,6:50:00,8:10:00,departure,19,
P4932,4932,1588,3273,walk-rapid_bus-KNR,social,8:19:00,9:39:00,departure,19,
P4933,4933,1588,3273,walk-rapid_bus-KNR,social,6:26:00,7:46:00,departure,19,
P4934,4934,1588,3273,walk-rapid_bus-KNR,social,8:57:00,10:17:00,departure,19,
P4935,4935,1588,3273,walk-rapid_bus-KNR,social,8:54:00,10:14:00,departure,19,
P4936,4936,1588,3273,walk-rapid_bus-KNR,social,7:44:00,9:04:00,departure,19,
P4937,4937,1588,3273,walk-rapid_bus-KNR,social,7:04:00,8:24:00,departure,19,
P4938,4938,1588,3273,walk-rapid_bus-KNR,social,6:00:00,7:20:00,departure,19,
P4939,4939,1588,3273,walk-rapid_bus-KNR,social,8:00:00,9:20:00,departure,19,
P4940,4940,1588,3273,walk-rapid_bus-KNR,social,7:38:00,8:58:00,departure,19,
P4941,4941,1588,3273,walk-rapid_bus-KNR,social,6:05:00,7:25:00,departure,19,
P4942,4942,1588,3273,walk-rapid_bus-KNR,social,8:13:00,9:33:00,departure,19,
P4943,4943,1588,3273,walk-rapid_bus-KNR,social,8:37:00,9:57:00,departure,19,
P4944,4944,1588,3273,walk-rapid_bus-KNR,social,7:40:00,9:00:00,departure,19,
P4945,4945,1588,3273,walk-rapid_bus-KNR,social,8:28:00,9:48:00,departure,19,
P4946,4946,1588,3273,walk-rapid_bus-KNR,social,6:48:00,8:08:00,departure,19,
P4947,4947,1588,3273,walk-rapid_bus-KNR,social,7:53:00,9:13:00,departure,19,
P4948,4948,1588,3273,walk-rapid_bus-KNR,social,7:12:00,8:32:00,departure,19,
P4949,4949,1588,3273,walk-rapid_bus-KNR,social,7:08:00,8:28:00,departure,19,
P4950,4950,1588,3273,walk-rapid_bus-KNR,social,8:42:00,10:02:00,departure,19,
P4951,4951,1588,3273,walk-rapid_bus-KNR,social,7:02:00,8:22:00,departure,19,
P4952,4952,1588,3273,walk-rapid_bus-KNR,social,8:35:00,9:55:00,departure,19,
P4953,4953,1588,3273,walk-rapid_bus-KNR,social,8:42:00,10:02:00,departure,19,
P4954,4954,1588,3273,walk-rapid_bus-KNR,social,7:54:00,9:14:00,departure,19,
P4955,4955,1588,3273,walk-rapid_bus-KNR,social,6:43:00,8:03:00,departure,19,
P4956,4956,1588,3273,walk-rapid_bus-KNR,social,8:43:00,10:03:00,departure,19,
P4957,4957,1588,3273,walk-rapid_bus-KNR,social,8:33:00,9:53:00,departure,19,
P4958,4958,1588,3273,walk-rapid_bus-KNR,social,6:13:00,7:33:00,departure,19,
P4959,4959,1588,3273,walk-rapid_bus-KNR,social,6:39:00,7:59:00,departure,19,
P4960,4960,1588,3273,walk-rapid_bus-KNR,social,7:44:00,9:04:00,departure,19,
P4961,4961,1588,3273,walk-rapid_bus-KNR,social,7:19:00,8:39:00,departure,19,
P4962,4962,1588,3273,walk-rapid_bus-KNR,social,8:49:00,10:09:00,departure,19,
P4963,4963,1588,3273,PNR-rapid_bus-walk,shopping,6:13:00,7:33:00,departure,17.5,
P4964,4964,1588,3273,PNR-rapid_bus-walk,shopping,8:09:00,9:29:00,departure,17.5,
P4965,4965,1588,3273,PNR-rapid_bus-walk,shopping,8:08:00,9:28:00,departure,17.5,
P4966,4966,1588,3273,PNR-rapid_bus-walk,shopping,7:05:00,8:25:00,departure,17.5,
P4967,4967,1588,3273,PNR-rapid_bus-walk,shopping,7:06:00,8:26:00,departure,17.5,
P4968,4968,1588,3273,PNR-rapid_bus-walk,shopping,7:15:00,8:35:00,departure,17.5,
P4969,4969,1588,3273,PNR-rapid_bus-walk,shopping,6:25:00,7:45:00,departure,17.5,
P4970,4970,1588,3273,KNR-rapid_bus-PNR,visitor,7:01:00,8:21:00,departure,19,
P4971,4971,1588,3273,KNR-rapid_bus-PNR,visitor,6:35:00,7:55:00,departure,19,
P4972,4972,1588,3273,KNR-rapid_bus-PNR,visitor,7:48:00,9:08:00,departure,19,
P4973,4973,1588,3273,KNR-rapid_bus-PNR,visitor,7:00:00,8:20:00,departure,19,
P4974,4974,1588,3273,KNR-rapid_bus-PNR,visitor,8:17:00,9:37:00,departure,19,
P4975,4975,1588,3273,KNR-rapid_bus-PNR,visitor,6:11:00,7:31:00,departure,19,
P4976,4976,1588,3273,KNR-rapid_bus-PNR,visitor,8:09:00,9:29:00,departure,19,
P4977,4977,1588,3273,KNR-rapid_bus-PNR,visitor,7:03:00,8:23:00,departure,19,
P4978,4978,1588,3273,KNR-rapid_bus-PNR,visitor,6:19:00,7:39:00,departure,19,
P4979,4979,1588,3273,KNR-rapid_bus-PNR,visitor,6:21:00,7:41:00,departure,19,
P4980,4980,1588,3273,KNR-rapid_bus-PNR,visitor,6:27:00,7:47:00,departure,19,
P4981,4981,1588,3148,PNR-rapid_bus-walk,work,6:37:00,7:57:00,departure,24.4,
P4982,4982,1588,3148,PNR-rapid_bus-walk,work,6:53:00,8:13:00,departure,24.4,
P4983,4983,1588,3148,PNR-rapid_bus-KNR,work,7:20:00,8:40:00,departure,24.4,
P4984,4984,1588,3148,walk-rapid_bus-KNR,work,7:00:00,8:20:00,departure,24.4,
P4985,4985,1588,3148,walk-rapid_bus-KNR,work,8:34:00,9:54:00,departure,24.4,
P4986,4986,1588,3148,PNR-rapid_bus-walk,personal_business,6:00:00,7:20:00,departure,17.5,
P4987,4987,1588,3148,PNR-rapid_bus-walk,personal_business,7:36:00,8:56:00,departure,17.5,
P4988,4988,1588,3148,walk-rapid_bus-KNR,social,7:02:00,8:22:00,departure,19,
P4989,4989,1588,3148,walk-rapid_bus-KNR,social,6:23:00,7:43:00,departure,19,
P4990,4990,1588,3148,walk-rapid_bus-KNR,social,8:11:00,9:31:00,departure,19,
P4991,4991,1588,3148,walk-rapid_bus-KNR,social,8:53:00,10:13:00,departure,19,
P4992,4992,1588,3148,walk-rapid_bus-KNR,social,6:19:00,7:39:00,departure,19,
P4993,4993,1588,3148,PNR-rapid_bus-walk,shopping,8:31:00,9:51:00,departure,17.5,
P4994,4994,1588,3148,KNR-rapid_bus-PNR,visitor,8:33:00,9:53:00,departure,19,
P4995,4995,1588,3148,KNR-rapid_bus-PNR,visitor,8:41:00,10:01:00,departure,19,
P4996,4996,1588,3105,PNR-rapid_bus-walk,work,6:55:00,8:15:00,departure,24.4,
P4997,4997,1588,3105,PNR-rapid_bus-KNR,work,6:02:00,7:22:00,departure,24.4,
P4998,4998,1588,3105,walk-rapid_bus-KNR,work,8:40:00,10:00:00,departure,24.4,
P4999,4999,1588,3105,PNR-rapid_bus-walk,personal_business,8:47:00,10:07:00,departure,17.5,
P5000,5000,1588,3105,walk-rapid_bus-KNR,social,6:19:00,7:39:00,departure,19,
P5001,5001,1588,3105,walk-rapid_bus-KNR,social,7:47:00,9:07:00,departure,19,
P5002,5002,1588,3105,walk-rapid_bus-KNR,social,8:16:00,9:36:00,departure,19,
P5003,5003,1588,3105,KNR-rapid_bus-PNR,visitor,7:50:00,9:10:00,departure,19,
P5004,5004,1588,3105,KNR-rapid_bus-walk,work,6:40:00,8:00:00,departure,24.4,
P5005,5005,1588,3071,PNR-rapid_bus-walk,work,7:26:00,8:46:00,departure,24.4,
P5006,5006,1588,3071,PNR-rapid_bus-walk,work,6:33:00,7:53:00,departure,24.4,
P5007,5007,1588,3071,PNR-rapid_bus-walk,work,6:24:00,7:44:00,departure,24.4,
P5008,5008,1588,3071,PNR-rapid_bus-KNR,work,7:31:00,8:51:00,departure,24.4,
P5009,5009,1588,3071,walk-rapid_bus-KNR,work,8:35:00,9:55:00,departure,24.4,
P5010,5010,1588,3071,walk-rapid_bus-KNR,work,8:47:00,10:07:00,departure,24.4,
P5011,5011,1588,3071,walk-rapid_bus-KNR,work,8:19:00,9:39:00,departure,24.4,
P5012,5012,1588,3071,PNR-rapid_bus-walk,personal_business,7:57:00,9:17:00,departure,17.5,
P5013,5013,1588,3071,PNR-rapid_bus-walk,personal_business,7:31:00,8:51:00,departure,17.5,
P5014,5014,1588,3071,PNR-rapid_bus-walk,personal_business,8:46:00,10:06:00,departure,17.5,
P5015,5015,1588,3071,walk-rapid_bus-KNR,social,7:18:00,8:38:00,departure,19,
P5016,5016,1588,3071,walk-rapid_bus-KNR,social,6:54:00,8:14:00,departure,19,
P5017,5017,1588,3071,walk-rapid_bus-KNR,social,7:23:00,8:43:00,departure,19,
P5018,5018,1588,3071,walk-rapid_bus-KNR,social,6:49:00,8:09:00,departure,19,
P5019,5019,1588,3071,walk-rapid_bus-KNR,social,8:35:00,9:55:00,departure,19,
P5020,5020,1588,3071,walk-rapid_bus-KNR,social,7:34:00,8:54:00,departure,19,
P5021,5021,1588,3071,walk-rapid_bus-KNR,social,8:08:00,9:28:00,departure,19,
P5022,5022,1588,3071,PNR-rapid_bus-walk,shopping,7:13:00,8:33:00,departure,17.5,
P5023,5023,1588,3071,KNR-rapid_bus-PNR,visitor,7:09:00,8:29:00,departure,19,
P5024,5024,1588,3071,KNR-rapid_bus-PNR,visitor,6:06:00,7:26:00,departure,19,
P5025,5025,1588,3071,KNR-rapid_bus-walk,work,8:36:00,9:56:00,departure,24.4,
P5026,5026,1180,2627,PNR-rapid_bus-walk,work,6:47:00,8:07:00,departure,24.4,
P5027,5027,1180,2627,PNR-rapid_bus-walk,work,6:46:00,8:06:00,departure,24.4,
P5028,5028,1180,2627,PNR-rapid_bus-walk,work,8:36:00,9:56:00,departure,24.4,
P5029,5029,1180,2627,walk-rapid_bus-KNR,work,6:10:00,7:30:00,departure,24.4,
P5030,5030,1180,2627,walk-rapid_bus-KNR,work,6:12:00,7:32:00,departure,24.4,
P5031,5031,1180,2627,walk-rapid_bus-KNR,work,6:33:00,7:53:00,departure,24.4,
P5032,5032,1180,2627,PNR-rapid_bus-walk,personal_business,8:29:00,9:49:00,departure,17.5,
P5033,5033,1180,2627,PNR-rapid_bus-walk,personal_business,7:37:00,8:57:00,departure,17.5,
P5034,5034,1180,2627,PNR-rapid_bus-walk,personal_business,6:01:00,7:21:00,departure,17.5,
P5035,5035,1180,2627,walk-rapid_bus-KNR,social,6:25:00,7:45:00,departure,19,
P5036,5036,1180,2627,walk-rapid_bus-KNR,social,7:59:00,9:19:00,departure,19,
P5037,5037,1180,2627,walk-rapid_bus-KNR,social,7:15:00,8:35:00,departure,19,
P5038,5038,1180,2627,walk-rapid_bus-KNR,social,7:30:00,8:50:00,departure,19,
P5039,5039,1180,2627,walk-rapid_bus-KNR,social,8:20:00,9:40:00,departure,19,
P5040,5040,1180,2627,walk-rapid_bus-KNR,social,7:50:00,9:10:00,departure,19,
P5041,5041,1180,2627,PNR-rapid_bus-walk,shopping,7:09:00,8:29:00,departure,17.5,
P5042,5042,1180,2627,KNR-rapid_bus-PNR,visitor,6:02:00,7:22:00,departure,19,
P5043,5043,1180,3230,walk-rapid_bus-KNR,social,6:52:00,8:12:00,departure,19,
P5044,5044,1180,3230,KNR-rapid_bus-walk,work,8:26:00,9:46:00,departure,24.4,
P5045,5045,1180,3022,PNR-rapid_bus-walk,work,8:11:00,9:31:00,departure,24.4,
P5046,5046,1180,3022,walk-rapid_bus-KNR,work,6:43:00,8:03:00,departure,24.4,
P5047,5047,1180,3022,PNR-rapid_bus-walk,personal_business,8:25:00,9:45:00,departure,17.5,
P5048,5048,1180,3022,walk-rapid_bus-KNR,social,8:22:00,9:42:00,departure,19,
P5049,5049,1180,3022,walk-rapid_bus-KNR,social,8:07:00,9:27:00,departure,19,
P5050,5050,1180,3022,KNR-rapid_bus-PNR,visitor,7:47:00,9:07:00,departure,19,
P5051,5051,1180,3074,PNR-rapid_bus-walk,work,8:38:00,9:58:00,departure,24.4,
P5052,5052,1180,3074,PNR-rapid_bus-walk,work,7:04:00,8:24:00,departure,24.4,
P5053,5053,1180,3074,PNR-rapid_bus-walk,work,6:13:00,7:33:00,departure,24.4,
P5054,5054,1180,3074,PNR-rapid_bus-walk,work,6:48:00,8:08:00,departure,24.4,
P5055,5055,1180,3074,PNR-rapid_bus-walk,work,6:56:00,8:16:00,departure,24.4,
P5056,5056,1180,3074,PNR-rapid_bus-walk,work,8:08:00,9:28:00,departure,24.4,
P5057,5057,1180,3074,PNR-rapid_bus-walk,work,7:27:00,8:47:00,departure,24.4,
P5058,5058,1180,3074,PNR-rapid_bus-walk,work,7:18:00,8:38:00,departure,24.4,
P5059,5059,1180,3074,PNR-rapid_bus-walk,work,8:27:00,9:47:00,departure,24.4,
P5060,5060,1180,3074,PNR-rapid_bus-walk,work,6:32:00,7:52:00,departure,24.4,
P5061,5061,1180,3074,PNR-rapid_bus-walk,work,8:26:00,9:46:00,departure,24.4,
P5062,5062,1180,3074,PNR-rapid_bus-walk,work,8:08:00,9:28:00,departure,24.4,
P5063,5063,1180,3074,PNR-rapid_bus-walk,work,6:17:00,7:37:00,departure,24.4,
P5064,5064,1180,3074,PNR-rapid_bus-walk,work,6:31:00,7:51:00,departure,24.4,
P5065,5065,1180,3074,PNR-rapid_bus-walk,work,7:06:00,8:26:00,departure,24.4,
P5066,5066,1180,3074,PNR-rapid_bus-walk,work,8:10:00,9:30:00,departure,24.4,
P5067,5067,1180,3074,PNR-rapid_bus-walk,work,6:55:00,8:15:00,departure,24.4,
P5068,5068,1180,3074,PNR-rapid_bus-walk,work,6:41:00,8:01:00,departure,24.4,
P5069,5069,1180,3074,PNR-rapid_bus-walk,work,8:11:00,9:31:00,departure,24.4,
P5070,5070,1180,3074,PNR-rapid_bus-walk,work,6:07:00,7:27:00,departure,24.4,
P5071,5071,1180,3074,PNR-rapid_bus-walk,work,6:45:00,8:05:00,departure,24.4,
P5072,5072,1180,3074,PNR-rapid_bus-walk,work,7:41:00,9:01:00,departure,24.4,
P5073,5073,1180,3074,PNR-rapid_bus-walk,work,7:09:00,8:29:00,departure,24.4,
P5074,5074,1180,3074,PNR-rapid_bus-walk,work,7:49:00,9:09:00,departure,24.4,
P5075,5075,1180,3074,PNR-rapid_bus-walk,work,7:26:00,8:46:00,departure,24.4,
P5076,5076,1180,3074,PNR-rapid_bus-walk,work,8:52:00,10:12:00,departure,24.4,
P5077,5077,1180,3074,PNR-rapid_bus-walk,work,6:01:00,7:21:00,departure,24.4,
P5078,5078,1180,3074,PNR-rapid_bus-walk,work,6:02:00,7:22:00,departure,24.4,
P5079,5079,1180,3074,PNR-rapid_bus-walk,work,6:24:00,7:44:00,departure,24.4,
P5080,5080,1180,3074,PNR-rapid_bus-walk,work,6:02:00,7:22:00,departure,24.4,
P5081,5081,1180,3074,PNR-rapid_bus-walk,work,8:34:00,9:54:00,departure,24.4,
P5082,5082,1180,3074,PNR-rapid_bus-walk,work,6:38:00,7:58:00,departure,24.4,
P5083,5083,1180,3074,PNR-rapid_bus-walk,work,7:20:00,8:40:00,departure,24.4,
P5084,5084,1180,3074,PNR-rapid_bus-walk,work,6:27:00,7:47:00,departure,24.4,
P5085,5085,1180,3074,PNR-rapid_bus-walk,work,6:10:00,7:30:00,departure,24.4,
P5086,5086,1180,3074,PNR-rapid_bus-walk,work,8:36:00,9:56:00,departure,24.4,
P5087,5087,1180,3074,PNR-rapid_bus-KNR,work,8:26:00,9:46:00,departure,24.4,
P5088,5088,1180,3074,PNR-rapid_bus-KNR,work,7:29:00,8:49:00,departure,24.4,
P5089,5089,1180,3074,PNR-rapid_bus-KNR,work,8:29:00,9:49:00,departure,24.4,
P5090,5090,1180,3074,PNR-rapid_bus-KNR,work,6:57:00,8:17:00,departure,24.4,
P5091,5091,1180,3074,PNR-rapid_bus-KNR,work,8:58:00,10:18:00,departure,24.4,
P5092,5092,1180,3074,PNR-rapid_bus-KNR,work,6:59:00,8:19:00,departure,24.4,
P5093,5093,1180,3074,PNR-rapid_bus-KNR,work,6:46:00,8:06:00,departure,24.4,
